,user_id,business_id,stars,text,year,state,state_name,latitude,longitude,source,month,sentiment
12861,1.1361369475652488e+20,0x87b68bb35d59b4e1:0x9ef0e703a52d6f22,1.0,The employees were not very helpful and seemed to ignore us the whole time we were inside the store. Would not reccomend going in.,2019,OK,Oklahoma,36.0674205,-95.7736847,G,2,0
12862,1.0629968462523074e+20,0x87b68bb35d59b4e1:0x9ef0e703a52d6f22,4.0,Extremely helpful staff!,2020,OK,Oklahoma,36.0674205,-95.7736847,G,3,1
12863,1.1502693746899308e+20,0x87b68bb35d59b4e1:0x9ef0e703a52d6f22,4.0,I love they have any kind of make-up or brand you want ☺,2018,OK,Oklahoma,36.0674205,-95.7736847,G,4,1
12864,1.047735128762559e+20,0x87b68bb35d59b4e1:0x9ef0e703a52d6f22,3.0,"Ultra has been a ""corporate profit"" focus in every store I've visited. They don't necessarily put customer satisfaction on their to do list.",2018,OK,Oklahoma,36.0674205,-95.7736847,G,12,0
12865,1.101878735631209e+20,0x87b68bb35d59b4e1:0x9ef0e703a52d6f22,4.0,"Good customer service, great location & wonderful selection.",2018,OK,Oklahoma,36.0674205,-95.7736847,G,11,1
12866,1.1579562189920222e+20,0x87b68bb35d59b4e1:0x9ef0e703a52d6f22,5.0,"I love my birthday gift Thank you Ulta, I love your store",2018,OK,Oklahoma,36.0674205,-95.7736847,G,11,1
12867,1.1147217667393254e+20,0x87b68bb35d59b4e1:0x9ef0e703a52d6f22,5.0,Love Ulta! Wonderful selection and prices!,2019,OK,Oklahoma,36.0674205,-95.7736847,G,1,1
12868,1.027458254380056e+20,0x87b68bb35d59b4e1:0x9ef0e703a52d6f22,5.0,"Knowledgeable & friendly staff, well stocked shelves. During my visit, I was in search of a ""supplement shadow"" (one of the shadows in my ABH Renaissance Palette was almost gone, I hit pan about 2 weeks ago and was desperate for a comparable eye shadow without having to repurchase the entire palette) - one of the consultants walked around and helped me test out different individual shadows until we found the almost perfect match (MAC Brule' for ABH Tempera) - she handed me over to the in store MAC consultant who then helped me test it on my lids - she applied primer and the shadow for me and made sure I was completely happy before I made my purchase.

Overall best experience I've had at any ULTA ever (and I've visited ULTA's in several states). I will definitely be returning to this store in the future.",2018,OK,Oklahoma,36.0674205,-95.7736847,G,3,1
12869,1.0927199813006628e+20,0x87b68bb35d59b4e1:0x9ef0e703a52d6f22,5.0,Friendly staff good prices.,2018,OK,Oklahoma,36.0674205,-95.7736847,G,11,1
12870,1.0230128115024416e+20,0x87b68bb35d59b4e1:0x9ef0e703a52d6f22,3.0,This cosmetic store has the absolute worst and God awful rude employees,2019,OK,Oklahoma,36.0674205,-95.7736847,G,11,0
12871,1.1225042131211464e+20,0x87b68bb35d59b4e1:0x9ef0e703a52d6f22,5.0,Exceptional service in the salon,2020,OK,Oklahoma,36.0674205,-95.7736847,G,2,1
12872,1.1559897107010236e+20,0x87b68bb35d59b4e1:0x9ef0e703a52d6f22,5.0,"Don't go! It's a trap! Lol, Ulta is awesome.",2018,OK,Oklahoma,36.0674205,-95.7736847,G,5,0
12873,1.168529932446588e+20,0x87b68bb35d59b4e1:0x9ef0e703a52d6f22,3.0,Overpriced in comparison to the same things found in Walmart. However make up for it in the variety they have here.,2018,OK,Oklahoma,36.0674205,-95.7736847,G,12,1
12874,1.0006939719812352e+20,0x87b68bb35d59b4e1:0x9ef0e703a52d6f22,5.0,Always such helpful employees and good products.,2018,OK,Oklahoma,36.0674205,-95.7736847,G,4,1
12875,1.0585837827043217e+20,0x87b68bb35d59b4e1:0x9ef0e703a52d6f22,4.0,"I was helped right away. Even though I couldn't remember name of product, the sales associate knew right away what I wanted and even gave me her personal experience with it.",2019,OK,Oklahoma,36.0674205,-95.7736847,G,7,1
12876,1.1467375608403816e+20,0x87b68bb35d59b4e1:0x9ef0e703a52d6f22,5.0,Curbside pickup option!,2020,OK,Oklahoma,36.0674205,-95.7736847,G,7,1
12877,1.1493701955072624e+20,0x87b68bb35d59b4e1:0x9ef0e703a52d6f22,3.0,Didn't get to sample the perfumes because the testors was missing and they weren't allowed to open and start a new tester,2019,OK,Oklahoma,36.0674205,-95.7736847,G,3,1
12878,1.03980844833976e+20,0x87b68bb35d59b4e1:0x9ef0e703a52d6f22,5.0,I could spend my whole day in ulta looking at everything they have,2019,OK,Oklahoma,36.0674205,-95.7736847,G,4,0
12879,1.1139965325647431e+20,0x87b68bb35d59b4e1:0x9ef0e703a52d6f22,5.0,The best for my wife and granddaughter s,2018,OK,Oklahoma,36.0674205,-95.7736847,G,6,1
12880,1.0963640956590404e+20,0x87b68bb35d59b4e1:0x9ef0e703a52d6f22,5.0,Great service!,2019,OK,Oklahoma,36.0674205,-95.7736847,G,12,1
12881,1.007838282145993e+20,0x87b68bb35d59b4e1:0x9ef0e703a52d6f22,4.0,"Goid Selection of Beauty Products, but Poor st Keeping a Full Stock.",2017,OK,Oklahoma,36.0674205,-95.7736847,G,12,1
12882,1.1336602727804287e+20,0x87b68bb35d59b4e1:0x9ef0e703a52d6f22,5.0,I got my hair done! I really love it!,2018,OK,Oklahoma,36.0674205,-95.7736847,G,12,1
12883,1.0356983707651549e+20,0x87b68bb35d59b4e1:0x9ef0e703a52d6f22,5.0,Friendly service,2019,OK,Oklahoma,36.0674205,-95.7736847,G,8,1
12884,1.1190304424148617e+20,0x87b68bb35d59b4e1:0x9ef0e703a52d6f22,5.0,Always helpful employees,2018,OK,Oklahoma,36.0674205,-95.7736847,G,1,1
12885,1.0345153869656904e+20,0x87b68bb35d59b4e1:0x9ef0e703a52d6f22,5.0,I come here way too much. I'm always helped when I ask & employees don't breathe down your neck.,2018,OK,Oklahoma,36.0674205,-95.7736847,G,7,0
12886,1.1678534253174974e+20,0x87b68bb35d59b4e1:0x9ef0e703a52d6f22,4.0,Many products to choose from from high end expensive products to lower end less expensive products.,2018,OK,Oklahoma,36.0674205,-95.7736847,G,7,1
12887,1.0835268976666549e+20,0x87b68bb35d59b4e1:0x9ef0e703a52d6f22,5.0,Delicious!,2019,OK,Oklahoma,36.0674205,-95.7736847,G,10,1
12888,1.1724175967380197e+20,0x87b68bb35d59b4e1:0x9ef0e703a52d6f22,5.0,I love it all,2018,OK,Oklahoma,36.0674205,-95.7736847,G,6,1
12889,1.1190304424148617e+20,0x87b68bb35d59b4e1:0x9ef0e703a52d6f22,5.0,Always helpful employees,2018,OK,Oklahoma,36.0674205,-95.7736847,G,1,1
12890,1.1301486729860823e+20,0x87b68bb35d59b4e1:0x9ef0e703a52d6f22,4.0,Great service!,2018,OK,Oklahoma,36.0674205,-95.7736847,G,8,1
12891,1.1335845950420966e+20,0x87b68bb35d59b4e1:0x9ef0e703a52d6f22,4.0,Overly expensive but good price,2018,OK,Oklahoma,36.0674205,-95.7736847,G,1,1
12892,1.1024408533138668e+20,0x87b68bb35d59b4e1:0x9ef0e703a52d6f22,5.0,Nice and helpful,2018,OK,Oklahoma,36.0674205,-95.7736847,G,3,1
12893,1.1173974643528478e+20,0x87b68bb35d59b4e1:0x9ef0e703a52d6f22,5.0,Expensive...,2018,OK,Oklahoma,36.0674205,-95.7736847,G,5,1
12894,1.007838282145993e+20,0x87b68bb35d59b4e1:0x9ef0e703a52d6f22,4.0,"Goid Selection of Beauty Products, but Poor st Keeping a Full Stock.",2017,OK,Oklahoma,36.0674205,-95.7736847,G,12,1
12984,1.1204757475869771e+20,0x87afd258ceccdb0d:0x182166c80c81a863,5.0,"Always friendly, and knowledgable. They help me find just what I need. The stylist always listens and does great great. It's not discount product. It might be more than box stores but good product.",2021,OK,Oklahoma,36.3928786,-97.9331617,G,4,1
12985,1.0641995701951896e+20,0x87afd258ceccdb0d:0x182166c80c81a863,4.0,Great store but pretty expensive.  If you are looking for something bougie or extra this is where to find it!,2019,OK,Oklahoma,36.3928786,-97.9331617,G,1,1
12986,1.0189351767581014e+20,0x87afd258ceccdb0d:0x182166c80c81a863,1.0,Just wow I am appalled!!!I sent my husband with my daughter to have PLATINUM BLONDE highlights and AQUA BLUE low lights nothing that was done with my daughter hair was platinum or aqua blue then your stylist post the pics to her FB page clearly saying blonde not platinum blonde with blue highlights not aqua blue. A total WASTE OF MONEY NOT WHAT I ASKED FOR AND WE WILL NOT BE BACK. IF I COULD GIVE 0 STARS I WOULD!Her hair look horrible and I'll be taking her elsewhere to have it fixed!,2021,OK,Oklahoma,36.3928786,-97.9331617,G,3,0
12987,1.04494839185296e+20,0x87afd258ceccdb0d:0x182166c80c81a863,5.0,"Great location:) I also had a $3.50 off purchase of $15+ to get couple I simply Googled 'Ulta Coupon' clicked on first link and there it was..print out, scan in store or use code 807235 online during checkout. Couple expires 6/20/20. Gotta love Ulta! 🤷🏽‍♀️♥️",2020,OK,Oklahoma,36.3928786,-97.9331617,G,6,1
12988,1.1834352371906685e+20,0x87afd258ceccdb0d:0x182166c80c81a863,5.0,"Best place in Enid to buy beauty products.
Friendly employees who are always helpful.
Sometimes they have great deals.",2020,OK,Oklahoma,36.3928786,-97.9331617,G,5,1
12989,1.1728072058519083e+20,0x87afd258ceccdb0d:0x182166c80c81a863,3.0,Its good for rich people lol not me,2020,OK,Oklahoma,36.3928786,-97.9331617,G,9,0
12990,1.1595542647745516e+20,0x87afd258ceccdb0d:0x182166c80c81a863,4.0,"Went with my lady and seemed like she looked at every type of product, so I would give the selection to choose from a 10/10 but personally I have no clue what the difference was. Would be nice if they had the ""for people not into makeup"" ""section"" and put a TV with some comfy chairs. Just an idea. It was clean and the of the workers were very welcoming and willing to help! She seemed to enjoy it so I'm pleased with it.",2019,OK,Oklahoma,36.3928786,-97.9331617,G,3,1
12991,1.1667274687482292e+20,0x87afd258ceccdb0d:0x182166c80c81a863,5.0,"Errin is the BEST stylist at Ulta Beauty in Enid,Ok! Always a good experience!",2020,OK,Oklahoma,36.3928786,-97.9331617,G,8,1
12992,1.0047728526373996e+20,0x87afd258ceccdb0d:0x182166c80c81a863,5.0,Finding what you want is a challenge but associates help is excellent. Processing coupons and taking advantage of gifts with purchase is challenging but in the end purchases were a great value.,2019,OK,Oklahoma,36.3928786,-97.9331617,G,12,1
12993,1.0138703450330358e+20,0x87afd258ceccdb0d:0x182166c80c81a863,5.0,"Friendly staff, great environment and smells so nice. Julia was wonderful! She helped me color match foundation and gave me great advice on brushes and price comparisons.",2019,OK,Oklahoma,36.3928786,-97.9331617,G,10,1
12994,1.1554331804752863e+20,0x87afd258ceccdb0d:0x182166c80c81a863,4.0,This place is great!! The staff is very nice here. They are always ready to help out.,2019,OK,Oklahoma,36.3928786,-97.9331617,G,11,1
12995,1.165677114774224e+20,0x87afd258ceccdb0d:0x182166c80c81a863,5.0,Excellent selection.  Clean.  Staff was friendly.,2020,OK,Oklahoma,36.3928786,-97.9331617,G,7,1
12996,1.0293108480717713e+20,0x87afd258ceccdb0d:0x182166c80c81a863,1.0,It was down the road from where I shopped,2020,OK,Oklahoma,36.3928786,-97.9331617,G,12,1
12997,1.0573116107156098e+20,0x87afd258ceccdb0d:0x182166c80c81a863,3.0,"Tons of makeup options, tools and many other beauty supplies available. The employees did not greet us or say anything except a quick thank you when we checked out.",2019,OK,Oklahoma,36.3928786,-97.9331617,G,12,0
12998,1.0703077120318706e+20,0x87afd258ceccdb0d:0x182166c80c81a863,5.0,Very helpful employees,2020,OK,Oklahoma,36.3928786,-97.9331617,G,12,1
12999,1.0093964322918826e+20,0x87afd258ceccdb0d:0x182166c80c81a863,3.0,"Love the store and employees. Great service on the floor, but gave me the eye liner instead of the mascara I drove 2 hours to get that particular brand. Now I'm  out of mascara and wasn't given my receipt from cashier who was rolling her eyes at everything my 8 year old Grandaughter & I asked her. Like eg:  We get a free gift with our purchase...NO YOU DON'T!! ROLLED EYES!! I was very embarrassed in front of my Grandaughter and she doesn't want to go back there. It use to be our place for picking out new lip gloss and polish that she loves.",2019,OK,Oklahoma,36.3928786,-97.9331617,G,9,0
13000,1.179550415729487e+20,0x87afd258ceccdb0d:0x182166c80c81a863,5.0,"This place is like Target, you go in for one thing and leave with a dozen.  Friendly and helpful team members.",2019,OK,Oklahoma,36.3928786,-97.9331617,G,12,1
13001,1.0112920815716132e+20,0x87afd258ceccdb0d:0x182166c80c81a863,4.0,Wish they had small carts.  I would be able to shop longer.,2019,OK,Oklahoma,36.3928786,-97.9331617,G,9,1
13002,1.1404856271654149e+20,0x87afd258ceccdb0d:0x182166c80c81a863,5.0,"Love this place, great product at all deferent prices. The staff is just ready to help.",2019,OK,Oklahoma,36.3928786,-97.9331617,G,9,1
13003,1.0157550232843103e+20,0x87afd258ceccdb0d:0x182166c80c81a863,5.0,"Every time I visit the customer service is great. The employees are approachable and helpful, so when you leave you feel good about pampering yourself ;).",2019,OK,Oklahoma,36.3928786,-97.9331617,G,4,1
13004,1.1178113041352443e+20,0x87afd258ceccdb0d:0x182166c80c81a863,5.0,"Very extremely nice people! Salon stylist, Erinn Dimpel did a fantastic job on my hair!! I was speechless when I saw the results. Every bit of what I expected and well beyond!!",2018,OK,Oklahoma,36.3928786,-97.9331617,G,12,1
13005,1.158792200603899e+20,0x87afd258ceccdb0d:0x182166c80c81a863,5.0,"Great place,wife is always happy afterwards.",2019,OK,Oklahoma,36.3928786,-97.9331617,G,8,1
13006,1.1795546170124214e+20,0x87afd258ceccdb0d:0x182166c80c81a863,5.0,It was alright I had never been there before.,2020,OK,Oklahoma,36.3928786,-97.9331617,G,5,1
13007,1.1828970851230014e+20,0x87afd258ceccdb0d:0x182166c80c81a863,3.0,"I like ULTA but Enid really needs to step up their game. If you go in looking good say have your makeup on and your hair done it seems they cater to you more verses when you go in in your pajamas and no face makeup on they kind of ignore you and kind of watch you like you're going to steal something. Especially when you're around the samples.  It's kind of odd where is you would think. They'd see an opportunity like oh she has a clean canvas to do demonstrations on or recommendations versus I love your eyeshadow thats already applied. I don't know it's just weird any other Ulta or Sephora I've ever been in they tend to kind of cater towards the people that don't have any makeup on or look lost. so that way they can make more sales and recommendations. I know a few girls who have left there because nobody really helped  them yeah they greeted them and thats about it. But to me personal Beauty and cosmetics is a passion and I'd want every woman to feel as beautiful as they possibly can, not just make that sell but to justify and help somebodys self-esteem and educate them on some of the products.  Enid just needs to step up their game with being involved with customers.",2019,OK,Oklahoma,36.3928786,-97.9331617,G,3,1
13008,1.007306780143388e+20,0x87afd258ceccdb0d:0x182166c80c81a863,5.0,Every person I talked to at Ulta was so very kind and helpful and gave me a tip on pro longing my lipstick as I bought 2 of my favorite color.,2019,OK,Oklahoma,36.3928786,-97.9331617,G,12,1
13009,1.0098734771087632e+20,0x87afd258ceccdb0d:0x182166c80c81a863,4.0,"Love ultra products but this store was lacking in customer service. I was helping my brother move that day no makeup hair pulled back w/jeans and t-shirt so I was stopping by b4 I went home about an hour south of Enid knowing I don't get to the city often. When I walked in everyone looked but not a single hello or offer of help as I was looking for my first set of makeup brushes. No one spoke tio me until I finally got to checkout and it was a quick  check out and I left. Ulta come on u need to step up ur employees! Discussed with your service.
Renee",2017,OK,Oklahoma,36.3928786,-97.9331617,G,12,0
13010,1.1459529244141737e+20,0x87afd258ceccdb0d:0x182166c80c81a863,5.0,Awesome customer service ask for Cody!,2019,OK,Oklahoma,36.3928786,-97.9331617,G,11,1
13011,1.1197254800178e+20,0x87afd258ceccdb0d:0x182166c80c81a863,5.0,I always love going to Ulta Beauty.  Super nice employee's & tons of variety!!  So happy it's in Enid!!,2017,OK,Oklahoma,36.3928786,-97.9331617,G,9,1
13012,1.0731893962313612e+20,0x87afd258ceccdb0d:0x182166c80c81a863,5.0,Huge beauty store with top brands. Something for everyone who needs beauty supplies and services.,2017,OK,Oklahoma,36.3928786,-97.9331617,G,12,1
13013,1.0130123971227032e+20,0x87afd258ceccdb0d:0x182166c80c81a863,5.0,"Love love love it.  Friendly staff, great selections.......the makeup store any girl could dream of.",2017,OK,Oklahoma,36.3928786,-97.9331617,G,8,1
13014,1.0849973677728793e+20,0x87afd258ceccdb0d:0x182166c80c81a863,5.0,"Chantell, Destiny, and Makinna are super awesome girls that are always helpful and friendly every single time I shop here. I have spent hours trying everything in the store and they make it fun trying to find that perfect shade. Makinna is a sweetheart and cuts my hair perfectly.  This is my favorite ULTA store ever!!",2018,OK,Oklahoma,36.3928786,-97.9331617,G,1,1
