user_id,business_id,stars,text,month,year,hour,source
4wPfOkU7ueckmErQy1oQPA,Z3JrRDH8jtPy2eyH4-Hx8A,2.0,i went for a 90 minute facial here while the facial itself was nice i was cheated out of at least 1015 minutes i went in the room at 1211 the facial started around 1220 then she stopped at 125 and i exited the room at 130 for so much money i was pretty disappointed that i didnt get the full time,12,2019,20:21:28,Y
YazB4ROLMQ6-jvDfumvijA,PxIrdyTFViCocKbIPN5zQA,2.0,i really want to like this store  who wouldnt with all the fun products to check out however the staff makes it really difficult  too many times ive been made to feel as if im inconveniencing them by shopping there rude uninterested and impatient employees makesthis location a hard pass for me,7,2020,19:37:45,Y
C-cWrvFeF7W_yyFP-Xt9zQ,Z3JrRDH8jtPy2eyH4-Hx8A,5.0,i go to the ulta in brandon fl  i have found the best hair stylist for me  sharleen helps me feel really good about my hair  it always looks great when i leave there  thank you sharleen,11,2019,12:54:22,Y
DN_i2QYbZLdZq_l7jKcEkw,PxIrdyTFViCocKbIPN5zQA,1.0,"they are the absolute worst i have been in here two times and both times felt like i was an invisible misfit they did not acknowledge me whatsoever despite the fact that it was obvious that i needed help finding something for over an hour howeverthe teenage through earlytwenties girls upon walking through the door were greeted with hi friend or buddy sweetie etc along with happy valentines day  when it was finally time to check out i stood directly in front of a cashier who again didnt know i existed ulta you provide nothing but a hurtful sad experience and i will never be back your customer service is unacceptable 

ps im 35 and get carded for alcohol if that helps anyone to picture the height of snobbery and discrimination going on here",2,2019,22:13:01,Y
go2msIKafcDxnB94nfdZfQ,ndzDVdevAwhJFdXoc9lPCw,2.0,i have avoided this place for quite some time now had an unpleasant experience in the past with what i feel was bait and switch on sale items that were sold out when i came in on the first day of the sale i asked an associate about it and she told me that they only received 20 of those items to actually sell what that was over a year ago  i thought i would give them another chance today i was looking for a particular perfume sjp nyc crush  couldnt find it so i asked an employee who was stocking near the fragrance area she looked lost and apparently didnt know who sarah jessica parker was that doesnt matter to me btw but the put off look on her face spoke volumes  she said she didnt think they had the sarah jessica whoever thing like whatever and then asked a manager about sjp over her communicator but she never told the manager what the fragrance name was nyc crush  i did tell her this while she was asking  she then replied nah she says we havent had her for a long time  done didnt show any empathy didnt offer additional assistance just put her head down and probably wished i would go awaywhich i did  its the attitude of the staff that turns me off  no one ever approaches me or acknowledges me when i am in there  maybe i am just expecting too much no now i realize why i have been spending my money over at sephorathey have exceptional customer service and are very knowledgeable about the products they sell,9,2019,02:42:03,Y
c7gp4hEKhJx-sRptfI-tIA,YYJEGvjaEapprZnuFpW6tA,1.0,i come to this location about once a week and honestly i love the stuff they carry but if im also being honest the customer service is a hit or miss  ive only had one encounter with someone who actually treated me like a human rather then someone that makes them stop what they are doing and acting like im an inconvenience everyone is always talking to eachother  no one is asking you did you find everything okay or anything  the last cashier i had ignored me after i mentioned if something was on sell  i said it twice and she just continued to ring me up  ive worked in different types of customer service for over 5 years and i just think this shouldnt be tolerated ,2,2019,22:34:16,Y
v4Dk3KmWf9eWVee6AjOIdg,XpjFyhS47TwCCbtGnINEXw,3.0,the older lady with the blonde hair in the clinique section was extremely rude to us tonight as we were testing out some products she grabbed them out of our hands very aggressively after previously being blunt and rude earlier in our shopping trip all other workers were helpful and kind  but try your best to steer clear of her,12,2019,01:35:10,Y
dP2gsgNsa8TsDgO4zYMlTw,z7N3_ZjkX8eXbutD1fvzJQ,1.0,my girlfriend and my son were kicked out of the store because she was using a mini shopping cart from home goods to keep my son in one confined area while she shopped an associate told her she couldnt have a shopping cart in the store while a lady with a multi terrain stroller barreled through got no grief i didnt realize that ulta was doing so well that they could turn away customers and to top it off my girlfriend used to work for ulta where there was no such policy thanks for saving me the money she wouldve spent there but needless to say we will never visit your stores and will tell our friends not to either,5,2021,04:19:02,Y
-x1J718ToCDKMwzx0F3Nlg,YYJEGvjaEapprZnuFpW6tA,1.0,the manager lynn of the store is very unprofessional in regards to customer service i went in and bought products and was supposed to receive a promotional gift for the amount that i spent in ulta the promotional deal is until the 8th of february the manager said that they were out and disappeared here is food for thought take the promotion down the girl at the cash register had a very nonchalant attitude you guys lost a valid customer,2,2020,15:58:34,Y
XShxYd1VKHjH2XxCSe-eMQ,YYJEGvjaEapprZnuFpW6tA,5.0,i love ulta but if your not careful you will spend the majority of your paycheck and even some of your spouses  they always have what i need for the most part the bonus points come at the perfect time when you need that little extra discount because im on there delivery catalog list i always have an additional 10 or 350 off coupon which can be downloaded on your phone,5,2019,12:11:13,Y
ECcw0HLaQ3PnlXhWA_gj2g,z7N3_ZjkX8eXbutD1fvzJQ,1.0,"employees act very stuck up and annoyed when you need help finding something none of the employees are on the same page either each one will tell you something different from the one before if they even acknowledge you at all i had to ask at the register for help after hopelessly wandering the store without assistance for over 20 minutes 

one employee was extremely condescending when i asked if they carried the clarityrx line she said oh is that a drugstore brand ive never even heard of that  i hope afterwards she googled the brand because her skin was pretty rough and could use the help 

seems like unless youre dropping 200 on the latest trendy makeup no one in this store cares to help you sephora is such a better experience 

in conclusion ladies please stop acting like youre professional makeup artists working for beyonc and rihannabecause youre not youre in deptford with the rest of us peasants get a grip",4,2019,22:38:59,Y
